Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
clearText,Chrome 67.0.3396.99,,2018-07-06 09:48:45,2018-07-06 09:48:54,8.159s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC28_Validate Advance search through customer phone number,Chrome 67.0.3396.99,,2018-07-06 09:48:54,2018-07-06 09:49:03,8.830s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:48:54,2018-07-06 09:49:03,8.087s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC29_Validate Advance search through merchant phone number,Chrome 67.0.3396.99,,2018-07-06 09:49:03,2018-07-06 09:49:11,8.807s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:03,2018-07-06 09:49:11,8.097s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC30_Validate Advance search through Source Institution ID,Chrome 67.0.3396.99,,2018-07-06 09:49:11,2018-07-06 09:49:20,8.698s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:12,2018-07-06 09:49:20,8.137s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC31_Validate Advance search through response code,Chrome 67.0.3396.99,,2018-07-06 09:49:20,2018-07-06 09:49:29,8.694s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:21,2018-07-06 09:49:29,8.106s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC32_Validate Advance search through Processing code,Chrome 67.0.3396.99,,2018-07-06 09:49:29,2018-07-06 09:49:38,8.790s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:29,2018-07-06 09:49:38,8.105s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC33_Validate Advance search through Hashed card pan,Chrome 67.0.3396.99,,2018-07-06 09:49:38,2018-07-06 09:49:46,8.570s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:38,2018-07-06 09:49:46,8.060s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC34_Validate Advance search through Customer App ID,Chrome 67.0.3396.99,,2018-07-06 09:49:46,2018-07-06 09:49:55,8.654s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:47,2018-07-06 09:49:55,8.084s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC35_Validate Advance search through Sender pan or Card pan,Chrome 67.0.3396.99,,2018-07-06 09:49:55,2018-07-06 09:50:04,8.790s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:49:56,2018-07-06 09:50:04,8.151s,FAILED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC36_Validate Advance search through Card bin,Chrome 67.0.3396.99,,2018-07-06 09:50:04,2018-07-06 09:50:12,8.727s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-06 09:50:04,2018-07-06 09:50:12,8.139s,FAILED
