Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 67.0.3396.99,,2018-07-05 13:38:25,2018-07-05 13:38:25,0.384s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 13:38:25,2018-07-05 13:38:27,1.675s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 13:38:27,2018-07-05 13:38:27,0.023s,PASSED
Statement - Customer_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 13:38:27,2018-07-05 13:38:28,0.812s,PASSED
verifyElementText,Chrome 67.0.3396.99,,2018-07-05 13:38:28,2018-07-05 13:38:28,0.315s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 13:38:28,2018-07-05 13:38:29,0.931s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:29,2018-07-05 13:38:41,12.016s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC27_Validate Advance search through Agent Id,Chrome 67.0.3396.99,,2018-07-05 13:38:41,2018-07-05 13:39:25,44.144s,PASSED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:38:42,2018-07-05 13:38:42,0.368s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:42,2018-07-05 13:38:43,0.309s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:43,2018-07-05 13:38:48,5.011s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:48,2018-07-05 13:38:48,0.263s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:48,2018-07-05 13:38:50,2.010s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:38:50,2018-07-05 13:38:50,0.332s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:38:50,2018-07-05 13:38:51,0.831s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:38:51,2018-07-05 13:39:06,15.011s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:39:06,2018-07-05 13:39:06,0.234s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:39:06,2018-07-05 13:39:16,10.017s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:39:16,2018-07-05 13:39:17,0.385s,PASSED
getText,Chrome 67.0.3396.99,,2018-07-05 13:39:17,2018-07-05 13:39:19,1.669s,PASSED
comment,Chrome 67.0.3396.99,,2018-07-05 13:39:19,2018-07-05 13:39:19,0.003s,PASSED
Statement - Agent_Details = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.takeScreenshot(),Chrome 67.0.3396.99,,2018-07-05 13:39:19,2018-07-05 13:39:19,0.499s,PASSED
refresh,Chrome 67.0.3396.99,,2018-07-05 13:39:19,2018-07-05 13:39:19,0.256s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:39:19,2018-07-05 13:39:25,6.008s,PASSED
,,,,,,
Test Cases/Alert Manager Test Cases/Alert Manager_Search Screen/TC28_Validate Advance search through customer phone number,Chrome 67.0.3396.99,,2018-07-05 13:39:25,2018-07-05 13:39:43,17.418s,FAILED
clearText,Chrome 67.0.3396.99,,2018-07-05 13:39:26,2018-07-05 13:39:34,7.350s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:39:34,2018-07-05 13:39:34,0.311s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:39:34,2018-07-05 13:39:36,2.023s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:39:36,2018-07-05 13:39:36,0.364s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:39:36,2018-07-05 13:39:37,0.318s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-05 13:39:37,2018-07-05 13:39:38,1.058s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:39:38,2018-07-05 13:39:40,2.039s,PASSED
sendKeys,Chrome 67.0.3396.99,,2018-07-05 13:39:40,2018-07-05 13:39:40,0.151s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-05 13:39:40,2018-07-05 13:39:42,2.007s,PASSED
click,Chrome 67.0.3396.99,,2018-07-05 13:39:42,2018-07-05 13:39:43,0.758s,FAILED
